X,Y
177468,572726
176759,575007
176803,575077
178518,571958
178585,571910
178360,575096
177822,654222
216864,632261
180235,575497
210584,622524
207324,745242
184870,667007
220693,635596
176168,658830
176168,658830
272992,789909
172588,633488
193838,561169
188672,576407
178360,575096
179588,654170
179588,654170
177382,654169
228186,662197
195848,682388
202592,563355
170192,631355
185833,678114
185833,678114
199514,624295
196390,719066
165861,631929
165861,631929
155815,597776
184798,666180
219995,633200
218199,633102
216931,628667
216746,633039
220488,633628
221062,633458
218986,636367
212078,623119
211732,605761
220684,630424
222938,632607
217571,630302
219230,633158
216780,632685
201800,643924
221542,650180
179476,647828
209486,634440
216667,633031
228705,633126
196390,573527
191802,576758
215647,570933
180252,572794
213915,633447
216371,629569
218907,629028
199486,624915
201443,645117
201259,646079
218825,629786
200997,644222
199819,646477
222766,637405
202155,648720
203646,551585
214702,738019
248213,763292
184695,664444
192586,687257
187155,659754
187751,677232
203024,607887
188022,647705
181716,648762
195022,656411
195482,656270
194771,655069
181941,586357
217861,636360
203877,648708
219259,633331
224223,758407
208622,726972
234480,751952
234480,751952
234480,751952
214823,679920
186020,686924
186020,686924
182875,642738
182875,642738
207909,572919
218918,667670
208559,727668
218918,667670
208622,726972
187025,694523
186170,648895
188864,663011
188864,663011
183685,669190
191593,673782
191593,673782
197350,740411
203398,741662
177858,656791
195032,718794
224725,651346
221300,645229
225396,664285
233573,637850
208474,765932
209101,766689
208474,765932
226670,756748
226978,756453
226978,756453
226670,756748
231166,737414
231166,737414
234480,751952
177837,571785
195429,661986
195429,661986
176081,637069
182777,653285
179978,574092
210559,736510
230067,736155
221964,747952
179875,654156
178491,653889
185466,673768
190474,676819
192229,675999
226925,757537
220007,762512
162569,604214
162751,604024
161071,581483
181381,641588
180884,667990
185226,661734
185226,661734
185226,661734
178582,656830
220512,630386
233060,726300
233060,726300
272454,797075
228675,631388
205865,624897
208866,632701
194900,633432
201246,693330
199512,618666
182907,664249
215380,619644
201003,631988
229430,633012
229485,632264
200913,644940
201161,644188
190556,661329
201161,644188
201161,644188
200547,643160
199308,645863
199308,645863
201161,644188
188863,652208
201161,644188
189607,649093
213629,618688
195890,713796
228855,763264
216276,745673
220880,736482
